Entity,Code,Year,Renewables (% equivalent primary energy),Grwth rt
India,IND,1965,9.149455,
India,IND,1966,9.270712,
India,IND,1967,10.058605,
India,IND,1968,10.8575325,
India,IND,1969,10.873967,
India,IND,1970,11.78412,
India,IND,1971,12.426771,
India,IND,1972,11.463117,
India,IND,1973,11.957463,
India,IND,1974,10.860853,
India,IND,1975,12.067704,
India,IND,1976,12.036798,
India,IND,1977,12.415875,
India,IND,1978,14.818278,
India,IND,1979,13.540278,
India,IND,1980,13.453117,
India,IND,1981,12.948172,
India,IND,1982,11.035112,
India,IND,1983,10.110921,
India,IND,1984,10.576085,
India,IND,1985,9.670784,
India,IND,1986,9.167619,
India,IND,1987,8.030696,
India,IND,1988,8.2299185,
India,IND,1989,8.742304,
India,IND,1990,8.542831,
India,IND,1991,9.029864,
India,IND,1992,8.140623,
India,IND,1993,8.035937,
India,IND,1994,8.667226,
India,IND,1995,7.6867676,
India,IND,1996,6.789633,
India,IND,1997,6.5708995,
India,IND,1998,7.3818183,
India,IND,1999,7.1245966,
India,IND,2000,6.3762894,
India,IND,2001,5.9925246,
India,IND,2002,5.731832,
India,IND,2003,5.6240616,
India,IND,2004,7.460849,
India,IND,2005,6.8943167,
India,IND,2006,7.7062397,
India,IND,2007,7.8556447,
India,IND,2008,7.2570653,
India,IND,2009,6.4735703,
India,IND,2010,6.583671,
India,IND,2011,7.501343,13.9
India,IND,2012,6.727289,-10.3
India,IND,2013,7.329665,9.0
India,IND,2014,7.344336,0.2
India,IND,2015,7.1846457,-2.2
India,IND,2016,7.0113974,-2.4
India,IND,2017,7.511875,7.1
India,IND,2018,7.9128056,5.3
India,IND,2019,8.849619,11.8
India,IND,2020,9.730037,9.9
India,IND,2021,9.31085,-4.3
Indonesia,IDN,1965,6.385928,-31.4
Indonesia,IDN,1966,8.364608,31
Indonesia,IDN,1967,9.505835,13.6
Indonesia,IDN,1968,11.010139,15.8
Indonesia,IDN,1969,10.201886,-7.3
Indonesia,IDN,1970,11.570672,13.4
Indonesia,IDN,1971,4.00115,-65.4
Indonesia,IDN,1972,3.373836,-15.7
Indonesia,IDN,1973,3.7743795,11.9
Indonesia,IDN,1974,3.9022942,3.4
Indonesia,IDN,1975,3.3421185,-14.4
Indonesia,IDN,1976,1.86724,-44.1
Indonesia,IDN,1977,2.3478298,25.7
Indonesia,IDN,1978,1.4906298,-36.5
Indonesia,IDN,1979,1.4562846,-2.3
Indonesia,IDN,1980,1.22723,-15.7
Indonesia,IDN,1981,1.1406815,-7.1
Indonesia,IDN,1982,1.2204516,7
Indonesia,IDN,1983,1.7323705,41.9
Indonesia,IDN,1984,1.7180939,-0.8
Indonesia,IDN,1985,1.9808587,15.3
Indonesia,IDN,1986,2.9868257,50.8
Indonesia,IDN,1987,2.9112306,-2.5
Indonesia,IDN,1988,3.028997,4
Indonesia,IDN,1989,3.4081194,12.5
Indonesia,IDN,1990,3.7318633,9.5
Indonesia,IDN,1991,3.81247,2.2
Indonesia,IDN,1992,4.4085426,15.6
Indonesia,IDN,1993,3.8476534,-12.7
Indonesia,IDN,1994,3.5212233,-8.5
Indonesia,IDN,1995,3.5392697,0.5
Indonesia,IDN,1996,3.5088153,-0.9
Indonesia,IDN,1997,2.4772785,-29.4
Indonesia,IDN,1998,4.0149045,62.1
Indonesia,IDN,1999,3.852458,-4
Indonesia,IDN,2000,3.7336404,-3.1
Indonesia,IDN,2001,4.1123867,10.1
Indonesia,IDN,2002,3.6838136,-10.4
Indonesia,IDN,2003,3.2210946,-12.6
Indonesia,IDN,2004,3.4259636,6.4
Indonesia,IDN,2005,3.5274262,3
Indonesia,IDN,2006,3.2203085,-8.7
Indonesia,IDN,2007,3.370551,4.7
Indonesia,IDN,2008,3.586532,6.4
Indonesia,IDN,2009,3.655174,1.9
Indonesia,IDN,2010,4.326221,18.4
Indonesia,IDN,2011,3.3885977,-21.7
Indonesia,IDN,2012,3.4713633,2.4
Indonesia,IDN,2013,4.3306036,24.8
Indonesia,IDN,2014,4.4786325,3.4
Indonesia,IDN,2015,3.7929575,-15.3
Indonesia,IDN,2016,5.47902,44.5
Indonesia,IDN,2017,5.283774,-3.6
Indonesia,IDN,2018,7.393458,39.9
Indonesia,IDN,2019,7.870309,6.4
Indonesia,IDN,2020,9.8601465,25.3
Indonesia,IDN,2021,10.385715,5.3
Iran,IRN,1965,5.225076,-49.7
Iran,IRN,1966,5.1514864,-1.4
Iran,IRN,1967,5.041223,-2.1
Iran,IRN,1968,4.931734,-2.2
Iran,IRN,1969,4.8371115,-1.9
Iran,IRN,1970,4.4152985,-8.7
Iran,IRN,1971,4.3325543,-1.9
Iran,IRN,1972,5.0189476,15.8
Iran,IRN,1973,3.5577044,-29.1
Iran,IRN,1974,3.4556205,-2.9
Iran,IRN,1975,3.1140482,-9.9
Iran,IRN,1976,3.0952492,-0.6
Iran,IRN,1977,2.8250146,-8.7
Iran,IRN,1978,4.5260034,60.2
Iran,IRN,1979,3.6342711,-19.7
Iran,IRN,1980,4.064726,11.8
Iran,IRN,1981,4.4219165,8.8
Iran,IRN,1982,4.111237,-7
Iran,IRN,1983,3.388465,-17.6
Iran,IRN,1984,2.9317567,-13.5
Iran,IRN,1985,2.7088304,-7.6
Iran,IRN,1986,3.4556096,27.6
Iran,IRN,1987,3.5734787,3.4
Iran,IRN,1988,3.6968005,3.5
Iran,IRN,1989,2.7610443,-25.3
Iran,IRN,1990,2.6902497,-2.6
Iran,IRN,1991,1.8835832,-30
Iran,IRN,1992,2.7959175,48.4
Iran,IRN,1993,3.4577885,23.7
Iran,IRN,1994,2.0214617,-41.5
Iran,IRN,1995,2.326306,15.1
Iran,IRN,1996,2.2645998,-2.7
Iran,IRN,1997,1.4810699,-34.6
Iran,IRN,1998,1.7921339,21
Iran,IRN,1999,1.149869,-35.8
Iran,IRN,2000,0.8082891,-29.7
Iran,IRN,2001,0.8181908,1.2
Iran,IRN,2002,1.4433478,76.4
Iran,IRN,2003,1.6837654,16.7
Iran,IRN,2004,1.8843323,11.9
Iran,IRN,2005,2.1426387,13.7
Iran,IRN,2006,2.500738,16.7
Iran,IRN,2007,2.2706358,-9.2
Iran,IRN,2008,0.92359346,-59.3
Iran,IRN,2009,0.81369674,-11.9
Iran,IRN,2010,1.1950724,46.9
Iran,IRN,2011,1.189808,-0.4
Iran,IRN,2012,1.3722979,15.3
Iran,IRN,2013,1.5257099,11.2
Iran,IRN,2014,1.4402106,-5.6
Iran,IRN,2015,1.3088065,-9.1
Iran,IRN,2016,1.446506,10.5
Iran,IRN,2017,1.5620874,8
Iran,IRN,2018,0.9227302,-40.9
Iran,IRN,2019,2.83683,207.4
Iran,IRN,2020,1.9643506,-30.8
Iran,IRN,2021,1.2903937,-34.3
Iraq,IRQ,1965,0.9088937,-29.6
Iraq,IRQ,1966,1.0816305,19
Iraq,IRQ,1967,1.2241523,13.2
Iraq,IRQ,1968,1.3923404,13.7
Iraq,IRQ,1969,1.3289313,-4.6
Iraq,IRQ,1970,1.3015628,-2.1
Iraq,IRQ,1971,1.3798673,6
Iraq,IRQ,1972,1.1780089,-14.6
Iraq,IRQ,1973,1.7372402,47.5
Iraq,IRQ,1974,2.4466267,40.8
Iraq,IRQ,1975,2.5798507,5.4
Iraq,IRQ,1976,2.0427802,-20.8
Iraq,IRQ,1977,2.4060905,17.8
Iraq,IRQ,1978,3.0567932,27
Iraq,IRQ,1979,3.5280182,15.4
Iraq,IRQ,1980,2.0129209,-42.9
Iraq,IRQ,1981,1.9036806,-5.4
Iraq,IRQ,1982,1.8080083,-5
Iraq,IRQ,1983,1.5740337,-12.9
Iraq,IRQ,1984,1.4442425,-8.2
Iraq,IRQ,1985,1.2590632,-12.8
Iraq,IRQ,1986,1.0752139,-14.6
Iraq,IRQ,1987,3.9494467,267.3
Iraq,IRQ,1988,3.4105723,-13.6
Iraq,IRQ,1989,3.0038674,-11.9
Iraq,IRQ,1990,5.7843523,92.6
Iraq,IRQ,1991,4.2872925,-25.9
Iraq,IRQ,1992,6.584853,53.6
Iraq,IRQ,1993,5.861052,-11
Iraq,IRQ,1994,5.2431145,-10.5
Iraq,IRQ,1995,5.992914,14.3
Iraq,IRQ,1996,5.454255,-9
Iraq,IRQ,1997,4.675355,-14.3
Iraq,IRQ,1998,5.869804,25.5
Iraq,IRQ,1999,4.7001114,-19.9
Iraq,IRQ,2000,2.9294536,-37.7
Iraq,IRQ,2001,3.0164843,3
Iraq,IRQ,2002,3.8850465,28.8
Iraq,IRQ,2003,4.5359826,16.8
Iraq,IRQ,2004,5.081916,12
Iraq,IRQ,2005,4.544925,-10.6
Iraq,IRQ,2006,4.7386,4.3
Iraq,IRQ,2007,4.2728944,-9.8
Iraq,IRQ,2008,2.3818684,-44.3
Iraq,IRQ,2009,2.3280268,-2.3
Iraq,IRQ,2010,2.637557,13.3
Iraq,IRQ,2011,2.3962152,-9.2
Iraq,IRQ,2012,2.8232703,17.8
Iraq,IRQ,2013,2.676,-5.2
Iraq,IRQ,2014,1.7387189,-35
Iraq,IRQ,2015,1.610299,-7.4
Iraq,IRQ,2016,1.8365394,14
Iraq,IRQ,2017,1.1253452,-38.7
Iraq,IRQ,2018,0.9119535,-19
Iraq,IRQ,2019,2.2772882,149.7
Iraq,IRQ,2020,1.646885,-27.7
Iraq,IRQ,2021,1.502491,-8.8
Ireland,IRL,1965,4.1168256,174
Ireland,IRL,1966,3.3116634,-19.6
Ireland,IRL,1967,2.8878038,-12.8
Ireland,IRL,1968,2.3684356,-18
Ireland,IRL,1969,1.788348,-24.5
Ireland,IRL,1970,3.130313,75
Ireland,IRL,1971,1.7471479,-44.2
Ireland,IRL,1972,2.440847,39.7
Ireland,IRL,1973,2.1648736,-11.3
Ireland,IRL,1974,2.630475,21.5
Ireland,IRL,1975,1.8612478,-29.2
Ireland,IRL,1976,2.0663717,11
Ireland,IRL,1977,2.432969,17.7
Ireland,IRL,1978,2.1924868,-9.9
Ireland,IRL,1979,2.3525975,7.3
Ireland,IRL,1980,2.4655998,4.8
Ireland,IRL,1981,2.5970182,5.3
Ireland,IRL,1982,2.4390516,-6.1
Ireland,IRL,1983,2.4031906,-1.5
Ireland,IRL,1984,2.1390052,-11
Ireland,IRL,1985,2.4875605,16.3
Ireland,IRL,1986,2.5271845,1.6
Ireland,IRL,1987,1.8662728,-26.2
Ireland,IRL,1988,2.3837883,27.7
Ireland,IRL,1989,1.8510284,-22.3
Ireland,IRL,1990,1.7610795,-4.9
Ireland,IRL,1991,1.8195367,3.3
Ireland,IRL,1992,1.9909809,9.4
Ireland,IRL,1993,1.849106,-7.1
Ireland,IRL,1994,2.141104,15.8
Ireland,IRL,1995,1.630657,-23.8
Ireland,IRL,1996,1.6184038,-0.8
Ireland,IRL,1997,1.6524464,2.1
Ireland,IRL,1998,2.2163975,34.1
Ireland,IRL,1999,2.014281,-9.1
Ireland,IRL,2000,2.0416548,1.4
Ireland,IRL,2001,1.6617,-18.6
Ireland,IRL,2002,2.22865,34.1
Ireland,IRL,2003,1.8775274,-15.8
Ireland,IRL,2004,2.256778,20.2
Ireland,IRL,2005,2.88465,27.8
Ireland,IRL,2006,3.701902,28.3
Ireland,IRL,2007,4.042659,9.2
Ireland,IRL,2008,5.1767683,28.1
Ireland,IRL,2009,6.4529405,24.7
Ireland,IRL,2010,5.8530927,-9.3
Ireland,IRL,2011,8.820141,50.7
Ireland,IRL,2012,8.679478,-1.6
Ireland,IRL,2013,9.441345,8.8
Ireland,IRL,2014,10.700231,13.3
Ireland,IRL,2015,12.265226,14.6
Ireland,IRL,2016,11.26935,-8.1
Ireland,IRL,2017,13.157302,16.8
Ireland,IRL,2018,14.717063,11.9
Ireland,IRL,2019,16.911177,14.9
Ireland,IRL,2020,20.549843,21.5
Ireland,IRL,2021,17.581884,-14.4
Israel,ISR,1965,0,-100
Israel,ISR,1966,0,#DIV/0!
Israel,ISR,1967,0,#DIV/0!
Israel,ISR,1968,0,#DIV/0!
Israel,ISR,1969,0,#DIV/0!
Israel,ISR,1970,0,#DIV/0!
Israel,ISR,1971,0,#DIV/0!
Israel,ISR,1972,0,#DIV/0!
Israel,ISR,1973,0,#DIV/0!
Israel,ISR,1974,0,#DIV/0!
Israel,ISR,1975,0,#DIV/0!
Israel,ISR,1976,0,#DIV/0!
Israel,ISR,1977,0,#DIV/0!
Israel,ISR,1978,0,#DIV/0!
Israel,ISR,1979,0,#DIV/0!
Israel,ISR,1980,0,#DIV/0!
Israel,ISR,1981,0.006283872,#DIV/0!
Israel,ISR,1982,0.005815054,-7.5
Israel,ISR,1983,0.00289203,-50.3
Israel,ISR,1984,0.00558459,93.1
Israel,ISR,1985,0.006021603,7.8
Israel,ISR,1986,0.017173585,185.2
Israel,ISR,1987,0.026678516,55.3
Israel,ISR,1988,0.024891874,-6.7
Israel,ISR,1989,0.007130022,-71.4
Israel,ISR,1990,0.006861734,-3.8
Israel,ISR,1991,0.013520726,97
Israel,ISR,1992,0.055974927,314
Israel,ISR,1993,0.046211716,-17.4
Israel,ISR,1994,0.03918334,-15.2
Israel,ISR,1995,0.03786924,-3.4
Israel,ISR,1996,0.035080772,-7.4
Israel,ISR,1997,0.03341767,-4.7
Israel,ISR,1998,0.031755347,-5
Israel,ISR,1999,0.040444106,27.4
Israel,ISR,2000,0.040315732,-0.3
Israel,ISR,2001,0.025859207,-35.9
Israel,ISR,2002,0.040297464,55.8
Israel,ISR,2003,0.052213624,29.6
Israel,ISR,2004,0.046136867,-11.6
Israel,ISR,2005,0.04562039,-1.1
Israel,ISR,2006,0.029145408,-36.1
Israel,ISR,2007,0.026579969,-8.8
Israel,ISR,2008,0.035232626,32.6
Israel,ISR,2009,0.114865705,226
Israel,ISR,2010,0.18728304,63
Israel,ISR,2011,0.31869283,70.2
Israel,ISR,2012,0.48113036,51
Israel,ISR,2013,0.5884291,22.3
Israel,ISR,2014,1.0096922,71.6
Israel,ISR,2015,1.2998136,28.7
Israel,ISR,2016,1.7576799,35.2
Israel,ISR,2017,1.7236598,-1.9
Israel,ISR,2018,1.8638786,8.1
Israel,ISR,2019,2.9192069,56.6
Israel,ISR,2020,4.053859,38.9
Israel,ISR,2021,5.132294,26.6
Italy,ITA,1965,14.399823,180.6
Italy,ITA,1966,13.78976,-4.2
Italy,ITA,1967,12.396455,-10.1
Italy,ITA,1968,11.592197,-6.5
Italy,ITA,1969,10.465505,-9.7
Italy,ITA,1970,9.408058,-10.1
Italy,ITA,1971,8.673787,-7.8
Italy,ITA,1972,8.6231785,-0.6
Italy,ITA,1973,7.5719647,-12.2
Italy,ITA,1974,7.7026577,1.7
Italy,ITA,1975,8.419504,9.3
Italy,ITA,1976,7.6167636,-9.5
Italy,ITA,1977,9.689524,27.2
Italy,ITA,1978,8.498705,-12.3
Italy,ITA,1979,8.319645,-2.1
Italy,ITA,1980,8.439497,1.4
Italy,ITA,1981,8.140425,-3.5
Italy,ITA,1982,8.032729,-1.3
Italy,ITA,1983,8.177463,1.8
Italy,ITA,1984,8.236616,0.7
Italy,ITA,1985,7.9867015,-3
Italy,ITA,1986,7.8285484,-2
Italy,ITA,1987,7.361894,-6
Italy,ITA,1988,7.3950276,0.5
Italy,ITA,1989,6.0182905,-18.6
Italy,ITA,1990,5.5439982,-7.9
Italy,ITA,1991,7.020092,26.6
Italy,ITA,1992,7.082339,0.9
Italy,ITA,1993,7.1479244,0.9
Italy,ITA,1994,7.6455245,7
Italy,ITA,1995,6.312266,-17.4
Italy,ITA,1996,7.0418596,11.6
Italy,ITA,1997,6.921144,-1.7
Italy,ITA,1998,6.8061547,-1.7
Italy,ITA,1999,7.3128424,7.4
Italy,ITA,2000,7.1556435,-2.1
Italy,ITA,2001,7.6085052,6.3
Italy,ITA,2002,6.7783766,-10.9
Italy,ITA,2003,6.33908,-6.5
Italy,ITA,2004,7.220357,13.9
Italy,ITA,2005,6.4335437,-10.9
Italy,ITA,2006,6.7299886,4.6
Italy,ITA,2007,6.4319706,-4.4
Italy,ITA,2008,8.19532,27.4
Italy,ITA,2009,10.585501,29.2
Italy,ITA,2010,11.43081,8
Italy,ITA,2011,12.443047,8.9
Italy,ITA,2012,14.165737,13.8
Italy,ITA,2013,17.610695,24.3
Italy,ITA,2014,19.739761,12.1
Italy,ITA,2015,17.334675,-12.2
Italy,ITA,2016,17.009197,-1.9
Italy,ITA,2017,16.149738,-5.1
Italy,ITA,2018,17.727497,9.8
Italy,ITA,2019,17.93995,1.2
Italy,ITA,2020,19.721262,9.9
Italy,ITA,2021,18.36226,-6.9
Japan,JPN,1965,12.335087,
Japan,JPN,1966,11.651081,
Japan,JPN,1967,8.7938595,
Japan,JPN,1968,8.451984,
Japan,JPN,1969,7.6118827,
Japan,JPN,1970,6.8364344,
Japan,JPN,1971,7.1661816,
Japan,JPN,1972,6.9147363,
Japan,JPN,1973,4.894682,
Japan,JPN,1974,6.03098,
Japan,JPN,1975,6.3732066,
Japan,JPN,1976,6.1613503,
Japan,JPN,1977,5.355945,
Japan,JPN,1978,4.956838,
Japan,JPN,1979,5.5059476,
Japan,JPN,1980,6.194887,
Japan,JPN,1981,6.2369404,
Japan,JPN,1982,6.7352734,
Japan,JPN,1983,6.9266505,
Japan,JPN,1984,5.621934,
Japan,JPN,1985,6.3616724,
Japan,JPN,1986,6.29662,
Japan,JPN,1987,5.851933,
Japan,JPN,1988,6.5230265,
Japan,JPN,1989,6.458432,
Japan,JPN,1990,5.605645,
Japan,JPN,1991,5.9171295,
Japan,JPN,1992,5.080175,
Japan,JPN,1993,5.6661205,
Japan,JPN,1994,4.097034,
Japan,JPN,1995,4.652009,
Japan,JPN,1996,4.532676,
Japan,JPN,1997,4.9516325,
Japan,JPN,1998,5.170876,
Japan,JPN,1999,4.8562875,
Japan,JPN,2000,4.8274536,
Japan,JPN,2001,4.716366,
Japan,JPN,2002,4.702637,
Japan,JPN,2003,5.3320413,
Japan,JPN,2004,5.25767,
Japan,JPN,2005,4.790323,
Japan,JPN,2006,5.3090086,
Japan,JPN,2007,4.7619534,
Japan,JPN,2008,4.830859,
Japan,JPN,2009,5.021396,
Japan,JPN,2010,5.684884,
Japan,JPN,2011,5.733157,0.8
Japan,JPN,2012,5.6502047,-1.4
Japan,JPN,2013,6.1299677,8.5
Japan,JPN,2014,6.9359174,13.1
Japan,JPN,2015,8.068797,16.3
Japan,JPN,2016,7.9758606,-1.2
Japan,JPN,2017,8.634004,8.3
Japan,JPN,2018,9.322305,8.0
Japan,JPN,2019,9.565927,2.6
Japan,JPN,2020,11.155339,16.6
Japan,JPN,2021,11.428995,2.5
Kazakhstan,KAZ,1985,1.9355252,-83.1
Kazakhstan,KAZ,1986,1.7365297,-10.3
Kazakhstan,KAZ,1987,2.035726,17.2
Kazakhstan,KAZ,1988,2.3956873,17.7
Kazakhstan,KAZ,1989,2.5382574,6
Kazakhstan,KAZ,1990,2.534389,-0.2
Kazakhstan,KAZ,1991,2.4798362,-2.2
Kazakhstan,KAZ,1992,2.3956668,-3.4
Kazakhstan,KAZ,1993,3.0152724,25.9
Kazakhstan,KAZ,1994,4.0728307,35.1
Kazakhstan,KAZ,1995,4.114585,1
Kazakhstan,KAZ,1996,4.1591706,1.1
Kazakhstan,KAZ,1997,4.181545,0.5
Kazakhstan,KAZ,1998,4.1937065,0.3
Kazakhstan,KAZ,1999,4.455529,6.2
Kazakhstan,KAZ,2000,6.0228243,35.2
Kazakhstan,KAZ,2001,5.704264,-5.3
Kazakhstan,KAZ,2002,6.120414,7.3
Kazakhstan,KAZ,2003,5.3825555,-12.1
Kazakhstan,KAZ,2004,4.701576,-12.7
Kazakhstan,KAZ,2005,4.4324117,-5.7
Kazakhstan,KAZ,2006,4.047025,-8.7
Kazakhstan,KAZ,2007,3.8181744,-5.7
Kazakhstan,KAZ,2008,3.2849119,-14
Kazakhstan,KAZ,2009,3.3547347,2.1
Kazakhstan,KAZ,2010,3.6240573,8
Kazakhstan,KAZ,2011,3.1190946,-13.9
Kazakhstan,KAZ,2012,2.8572173,-8.4
Kazakhstan,KAZ,2013,2.8628833,0.2
Kazakhstan,KAZ,2014,2.982452,4.2
Kazakhstan,KAZ,2015,3.5664272,19.6
Kazakhstan,KAZ,2016,4.4041133,23.5
Kazakhstan,KAZ,2017,4.0426664,-8.2
Kazakhstan,KAZ,2018,3.3888385,-16.2
Kazakhstan,KAZ,2019,3.468928,2.4
Kazakhstan,KAZ,2020,3.9000363,12.4
Kazakhstan,KAZ,2021,3.988574,2.3
Kuwait,KWT,1965,0,-100
Kuwait,KWT,1966,0,#DIV/0!
Kuwait,KWT,1967,0,#DIV/0!
Kuwait,KWT,1968,0,#DIV/0!
Kuwait,KWT,1969,0,#DIV/0!
Kuwait,KWT,1970,0,#DIV/0!
Kuwait,KWT,1971,0,#DIV/0!
Kuwait,KWT,1972,0,#DIV/0!
Kuwait,KWT,1973,0,#DIV/0!
Kuwait,KWT,1974,0,#DIV/0!
Kuwait,KWT,1975,0,#DIV/0!
Kuwait,KWT,1976,0,#DIV/0!
Kuwait,KWT,1977,0,#DIV/0!
Kuwait,KWT,1978,0,#DIV/0!
Kuwait,KWT,1979,0,#DIV/0!
Kuwait,KWT,1980,0,#DIV/0!
Kuwait,KWT,1981,0,#DIV/0!
Kuwait,KWT,1982,0,#DIV/0!
Kuwait,KWT,1983,0,#DIV/0!
Kuwait,KWT,1984,0,#DIV/0!
Kuwait,KWT,1985,0,#DIV/0!
Kuwait,KWT,1986,0,#DIV/0!
Kuwait,KWT,1987,0,#DIV/0!
Kuwait,KWT,1988,0,#DIV/0!
Kuwait,KWT,1989,0,#DIV/0!
Kuwait,KWT,1990,0,#DIV/0!
Kuwait,KWT,1991,0,#DIV/0!
Kuwait,KWT,1992,0,#DIV/0!
Kuwait,KWT,1993,0,#DIV/0!
Kuwait,KWT,1994,0,#DIV/0!
Kuwait,KWT,1995,0,#DIV/0!
Kuwait,KWT,1996,0,#DIV/0!
Kuwait,KWT,1997,0,#DIV/0!
Kuwait,KWT,1998,0,#DIV/0!
Kuwait,KWT,1999,0,#DIV/0!
Kuwait,KWT,2000,0,#DIV/0!
Kuwait,KWT,2001,0,#DIV/0!
Kuwait,KWT,2002,0,#DIV/0!
Kuwait,KWT,2003,0,#DIV/0!
Kuwait,KWT,2004,0,#DIV/0!
Kuwait,KWT,2005,0,#DIV/0!
Kuwait,KWT,2006,0,#DIV/0!
Kuwait,KWT,2007,0,#DIV/0!
Kuwait,KWT,2008,0,#DIV/0!
Kuwait,KWT,2009,0,#DIV/0!
Kuwait,KWT,2010,0,#DIV/0!
Kuwait,KWT,2011,0,#DIV/0!
Kuwait,KWT,2012,0,#DIV/0!
Kuwait,KWT,2013,0.000115751,#DIV/0!
Kuwait,KWT,2014,0.002035834,1658.8
Kuwait,KWT,2015,0.003018346,48.3
Kuwait,KWT,2016,0.029127507,865
Kuwait,KWT,2017,0.040029116,37.4
Kuwait,KWT,2018,0.03133408,-21.7
Kuwait,KWT,2019,0.034184188,9.1
Kuwait,KWT,2020,0.036519468,6.8
Latvia,LVA,1985,8.286785,22591.4
Latvia,LVA,1986,8.983883,8.4
Latvia,LVA,1987,12.136782,35.1
Latvia,LVA,1988,10.432146,-14
Latvia,LVA,1989,12.539953,20.2
Latvia,LVA,1990,15.375504,22.6
Latvia,LVA,1991,12.153859,-21
Latvia,LVA,1992,13.070239,7.5
Latvia,LVA,1993,17.300793,32.4
Latvia,LVA,1994,20.52125,18.6
Latvia,LVA,1995,19.486258,-5
Latvia,LVA,1996,13.271234,-31.9
Latvia,LVA,1997,20.917948,57.6
Latvia,LVA,1998,28.085608,34.3
Latvia,LVA,1999,21.13872,-24.7
Latvia,LVA,2000,22.118162,4.6
Latvia,LVA,2001,20.512127,-7.3
Latvia,LVA,2002,17.687973,-13.8
Latvia,LVA,2003,16.751474,-5.3
Latvia,LVA,2004,20.242414,20.8
Latvia,LVA,2005,20.853584,3
Latvia,LVA,2006,17.836657,-14.5
Latvia,LVA,2007,17.445015,-2.2
Latvia,LVA,2008,19.558802,12.1
Latvia,LVA,2009,22.685837,16
Latvia,LVA,2010,20.36604,-10.2
Latvia,LVA,2011,19.268509,-5.4
Latvia,LVA,2012,24.73715,28.4
Latvia,LVA,2013,22.284588,-9.9
Latvia,LVA,2014,19.171963,-14
Latvia,LVA,2015,18.8834,-1.5
Latvia,LVA,2016,21.902061,16
Latvia,LVA,2017,30.69509,40.1
Latvia,LVA,2018,22.432663,-26.9
Latvia,LVA,2019,19.92988,-11.2
Latvia,LVA,2020,24.768972,24.3
Latvia,LVA,2021,23.917372,-3.4
Lithuania,LTU,1985,0.6436673,-97.3
Lithuania,LTU,1986,0.68190074,5.9
Lithuania,LTU,1987,0.6134985,-10
Lithuania,LTU,1988,0.62018806,1.1
Lithuania,LTU,1989,0.57254976,-7.7
Lithuania,LTU,1990,0.60637385,5.9
Lithuania,LTU,1991,0.46828854,-22.8
Lithuania,LTU,1992,0.70343685,50.2
Lithuania,LTU,1993,1.1366833,61.6
Lithuania,LTU,1994,1.5146508,33.3
Lithuania,LTU,1995,1.1186972,-26.1
Lithuania,LTU,1996,0.898502,-19.7
Lithuania,LTU,1997,0.8816193,-1.9
Lithuania,LTU,1998,1.1615424,31.8
Lithuania,LTU,1999,1.386784,19.4
Lithuania,LTU,2000,1.2857236,-7.3
Lithuania,LTU,2001,1.0550188,-17.9
Lithuania,LTU,2002,1.0718007,1.6
Lithuania,LTU,2003,0.94520015,-11.8
Lithuania,LTU,2004,1.1986761,26.8
Lithuania,LTU,2005,1.4099654,17.6
Lithuania,LTU,2006,1.3948395,-1.1
Lithuania,LTU,2007,1.6962823,21.6
Lithuania,LTU,2008,1.7692844,4.3
Lithuania,LTU,2009,2.186495,23.6
Lithuania,LTU,2010,3.9403253,80.2
Lithuania,LTU,2011,4.594768,16.6
Lithuania,LTU,2012,4.8736596,6.1
Lithuania,LTU,2013,6.826762,40.1
Lithuania,LTU,2014,7.0076375,2.6
Lithuania,LTU,2015,7.4305215,6
Lithuania,LTU,2016,8.9710455,20.7
Lithuania,LTU,2017,10.216778,13.9
Lithuania,LTU,2018,8.702936,-14.8
Lithuania,LTU,2019,9.697966,11.4
Lithuania,LTU,2020,10.144763,4.6
Lithuania,LTU,2021,9.490351,-6.5
Lower-middle-income countries,,1965,8.10957,-14.5
Lower-middle-income countries,,1966,7.9973116,-1.4
Lower-middle-income countries,,1967,8.505275,6.4
Lower-middle-income countries,,1968,9.266727,9
Lower-middle-income countries,,1969,9.516994,2.7
Lower-middle-income countries,,1970,9.870375,3.7
Lower-middle-income countries,,1971,9.800651,-0.7
Lower-middle-income countries,,1972,9.375169,-4.3
Lower-middle-income countries,,1973,9.139721,-2.5
Lower-middle-income countries,,1974,8.678183,-5
Lower-middle-income countries,,1975,9.044274,4.2
Lower-middle-income countries,,1976,9.08003,0.4
Lower-middle-income countries,,1977,9.055832,-0.3
Lower-middle-income countries,,1978,10.569523,16.7
Lower-middle-income countries,,1979,9.617565,-9
Lower-middle-income countries,,1980,9.718476,1
Lower-middle-income countries,,1981,9.626466,-0.9
Lower-middle-income countries,,1982,8.509579,-11.6
Lower-middle-income countries,,1983,7.894793,-7.2
Lower-middle-income countries,,1984,8.204381,3.9
Lower-middle-income countries,,1985,4.872651,-40.6
Lower-middle-income countries,,1986,4.8405943,-0.7
Lower-middle-income countries,,1987,4.6551576,-3.8
Lower-middle-income countries,,1988,4.949453,6.3
Lower-middle-income countries,,1989,5.1484327,4
Lower-middle-income countries,,1990,4.929366,-4.3
Lower-middle-income countries,,1991,5.1763687,5
Lower-middle-income countries,,1992,5.238674,1.2
Lower-middle-income countries,,1993,5.683431,8.5
Lower-middle-income countries,,1994,6.012462,5.8
Lower-middle-income countries,,1995,5.6988525,-5.2
